frontal_theta,frontal_alpha,frontal_beta,frontal_delta,frontal_gamma,parietal_theta,parietal_alpha,parietal_beta,global_alpha,global_beta,global_theta,roi_ab_ratio,theta_beta_ratio,global_ab_ratio,roi_alpha_rel,roi_beta_rel,global_alpha_rel,global_beta_rel,subject,session,task,workload,epoch,filename,ica_components_removed
3.8121029256833045e-12,5.7411907595422846e-12,3.696555407878436e-12,7.667956318459177e-12,9.642890319320419e-13,1.6274685469999448e-11,4.880555394417722e-11,1.6856845857036493e-11,2.4197346410100112e-11,9.336679886089032e-12,9.153209730390222e-12,13.202981846331419,1.0312581593011168,2.591643571945996,0.9295922496543713,0.07040775034562877,0.7215759359277993,0.2784240640722008,sub-01,ses-S1,PVT,Low-Medium,16,PVT,8
3.7134222785511016e-12,4.910141665103686e-12,3.76916825037638e-12,7.815190311320772e-12,1.106341649632701e-12,1.528029879683168e-11,5.800321069027192e-11,1.837389743042291e-11,2.7664314104461502e-11,1.002833789896775e-11,8.670655072099921e-12,15.388862167264584,0.985210007056673,2.7586140777435393,0.9389829513608688,0.06101704863913118,0.7339444861015516,0.2660555138984484,sub-01,ses-S1,PVT,Low-Medium,17,PVT,8
5.084217845825236e-12,4.507447750505898e-12,3.6338338288841585e-12,7.775548468603197e-12,1.071340300091663e-12,2.449756396491518e-11,3.780068920068296e-11,1.702856342494646e-11,1.8775979800581784e-11,9.374432227196573e-12,1.3404223325435213e-11,10.402426467665533,1.3991332805073387,2.0028924787690046,0.9122993686619464,0.08770063133805363,0.6669877436271257,0.3330122563728744,sub-01,ses-S1,PVT,Low-Medium,18,PVT,8
3.4803415320000484e-12,8.895073232593251e-12,5.232365699743471e-12,8.202813443741799e-12,2.3093258991057752e-12,1.6751504348922973e-11,6.001578267173843e-11,2.2438194220061085e-11,3.0803948706512614e-11,1.2606292208451018e-11,9.16798273925273e-12,11.470104751027025,0.6651563999379249,2.4435375760893625,0.9198082117219071,0.08019178827809294,0.7096009618295945,0.29039903817040535,sub-01,ses-S1,PVT,Low-Medium,19,PVT,8
5.9860076750382435e-12,5.73544720455586e-12,5.235481560484007e-12,1.7267078944308323e-11,2.1085233921180903e-12,1.7300167058844314e-11,3.222634220710386e-11,1.9846305857591912e-11,1.7088687919933577e-11,1.149726340210168e-11,1.0834933125240845e-11,6.15537307023284,1.143353788163252,1.4863265563533836,0.8602448830851164,0.13975511691488357,0.5978002175761383,0.40219978242386156,sub-01,ses-S1,N-Back,Medium,0,oneBACK,7
4.400459838950734e-12,6.718232745958127e-12,4.692014864227553e-12,1.1641611551638229e-11,9.918791341135784e-13,1.4839515259078737e-11,8.167943126190702e-11,1.7597144879071347e-11,3.8844460681364795e-11,1.0222784870589178e-11,8.874340733291308e-12,17.408178282775733,0.9378614446642812,3.799792441404085,0.9456763192620921,0.05432368073790798,0.7916576576574903,0.20834234234250962,sub-01,ses-S1,N-Back,Medium,1,oneBACK,7
5.477603332558346e-12,1.1797595210371347e-11,5.390193499489795e-12,1.1065866098027195e-11,9.14772184604686e-13,1.7875928535190208e-11,9.968691404039239e-11,2.0723592693208088e-11,4.946444613752322e-11,1.1961650296797634e-11,1.0791171276543431e-11,18.494125312909116,1.0162164555088469,4.1352526541229695,0.9487024945234248,0.05129750547657527,0.80526761439924,0.19473238560075995,sub-01,ses-S1,N-Back,Medium,2,oneBACK,7
5.989416992272595e-12,1.111594932843276e-11,8.427596888222125e-12,1.7830999857940493e-11,4.313739832537285e-12,2.4161402817678962e-11,8.507867072567267e-11,3.126457613105532e-11,4.281425849867843e-11,1.821487370657921e-11,1.3777410917446751e-11,10.095246824699604,0.7106909682216794,2.3505108620771784,0.909871315546234,0.09012868445376603,0.7015380516092279,0.29846194839077206,sub-01,ses-S1,N-Back,Medium,3,oneBACK,7
5.009440530548167e-12,9.118402833504476e-12,5.261303465042278e-12,1.2328421772670587e-11,1.680037343145527e-12,1.559816693249496e-11,8.832357436833611e-11,1.9403820879780366e-11,4.306347634843233e-11,1.1322382357072887e-11,9.547466131382507e-12,16.787394027960023,0.9521291755612338,3.8033935783427553,0.9437804099674129,0.05621959003258706,0.7918138533330398,0.20818614666696028,sub-01,ses-S1,N-Back,Medium,4,oneBACK,7
6.263565459511554e-12,1.053821897615448e-11,9.600914880402627e-12,1.3179812730190679e-11,8.318893530252872e-12,2.0988010942127422e-11,8.09095761408373e-11,2.1646261585293244e-11,4.069737204673283e-11,1.4763206325355747e-11,1.2574042094918352e-11,8.427277728082958,0.6523925623272355,2.7566756942789086,0.8939248392968104,0.10607516070318962,0.7338072057902381,0.2661927942097619,sub-01,ses-S1,N-Back,Medium,5,oneBACK,7
7.706530469621009e-12,1.2322512439714987e-11,6.665914863778043e-12,1.102779456218548e-11,2.7771874628496683e-12,2.586961945922673e-11,8.29500317838021e-11,2.14842819325114e-11,4.259144930146661e-11,1.301664360752091e-11,1.549071146516632e-11,12.443908072475514,1.1561099454626362,3.2720761653839565,0.9256168671632502,0.07438313283674987,0.7659217763712028,0.23407822362879716,sub-01,ses-S1,N-Back,Medium,6,oneBACK,7
5.312267230629548e-12,9.685540741608822e-12,5.387891264025344e-12,1.1764926747166747e-11,1.4202120222499226e-12,1.995161295348086e-11,7.136182880806338e-11,1.9122912614635858e-11,3.6118235627232204e-11,1.1274328985715563e-11,1.1586272540422968e-11,13.244853192294805,0.9859640757970128,3.203581842697119,0.9297992063167831,0.0702007936832168,0.7621076411924037,0.23789235880759635,sub-01,ses-S1,N-Back,Medium,7,oneBACK,7
5.366015738364581e-12,1.1554834918655395e-11,5.798904642103807e-12,1.0130190782313806e-11,1.3826957830012213e-12,1.7254619521884022e-11,8.780445206236484e-11,2.159066445951399e-11,4.423324226595943e-11,1.2566801706708172e-11,1.04611316455872e-11,15.141558187532105,0.9253498840804913,3.51984882854861,0.9380481123084877,0.06195188769151231,0.7787536623606248,0.22124633763937515,sub-01,ses-S1,N-Back,Medium,8,oneBACK,7
6.776742404723536e-12,8.815161416162355e-12,5.838083699284356e-12,1.298598523916344e-11,1.789008126873104e-12,2.273992798069198e-11,6.555093422206809e-11,2.1276905753194855e-11,3.313049261869338e-11,1.2454721722388855e-11,1.3618107651567155e-11,11.228159375327808,1.1607819883696158,2.6600748982723035,0.9182215434632253,0.08177845653677478,0.7267815474289779,0.2732184525710221,sub-01,ses-S1,N-Back,Medium,9,oneBACK,7
1.0268834807436887e-11,1.2935579832782874e-11,5.8408843709316375e-12,1.59165502522111e-11,1.1202863931580396e-12,2.6182186733848857e-11,9.135455030285563e-11,2.1684557970829263e-11,4.654371003424262e-11,1.2631030199459193e-11,1.7088842775899162e-11,15.640533950218282,1.7580958901603763,3.6848704578535028,0.9399057744786559,0.06009422552134407,0.7865469261111274,0.21345307388887258,sub-01,ses-S1,N-Back,Medium,10,oneBACK,7
1.060795148749788e-11,8.912311193346634e-12,5.256872239808741e-12,1.127950428452518e-11,1.2808523399698279e-12,2.7807587248167624e-11,6.3499387782205e-11,2.0740433661581702e-11,3.230677258857165e-11,1.189268427771144e-11,1.7979223956356342e-11,12.07930968938961,2.0179207337714993,2.716524868075332,0.92354336553318,0.07645663446682012,0.730931438508612,0.2690685614913879,sub-01,ses-S1,N-Back,Medium,11,oneBACK,7
7.59285988679218e-12,6.314964384023381e-12,4.33266355147609e-12,1.3383805016856643e-11,1.0946097791922957e-12,2.007511461115146e-11,5.227232992699167e-11,1.558146907465829e-11,2.6010978188152652e-11,9.153580204268463e-12,1.2942397625803302e-11,12.064710150222274,1.7524693059089202,2.8416179907423884,0.9234579268501424,0.07654207314985757,0.7396930141388808,0.26030698586111917,sub-01,ses-S1,N-Back,Medium,12,oneBACK,7
7.297219666114113e-12,7.321513122637217e-12,8.486527008160009e-12,2.3192972950709196e-11,5.975290893776057e-12,1.8495909029095695e-11,4.439686511582895e-11,2.8275543108933157e-11,2.3210949691147955e-11,1.696753390849136e-11,1.209665796453479e-11,5.231452757192694,0.8598593581446984,1.367962475650754,0.8395237773654396,0.16047622263456038,0.5776960106915614,0.4223039893084387,sub-01,ses-S1,N-Back,High,0,twoBACK,7
9.379173430840063e-12,1.0321853214464012e-11,6.298941819434495e-12,1.302704136992327e-11,1.9332728417641632e-12,2.3235330714819123e-11,8.201981957101207e-11,1.999924846205946e-11,4.104955308155604e-11,1.2170501809130908e-11,1.5317526552545374e-11,13.021206088608647,1.4890077888800224,3.3728726822717077,0.9286794592647464,0.07132054073525369,0.7713173758627476,0.2286826241372525,sub-01,ses-S1,N-Back,High,1,twoBACK,7
7.787502640265239e-12,1.110354756797361e-11,7.032716681164376e-12,1.1448990827729533e-11,1.9353161971777128e-12,1.792432125883769e-11,9.971555368716748e-11,2.22103505994055e-11,4.9080121619056696e-11,1.3537416931839146e-11,1.213185347679629e-11,14.178810011532843,1.1073249489948023,3.6255159951248426,0.9341186826081753,0.0658813173918246,0.783807903582223,0.21619209641777706,sub-01,ses-S1,N-Back,High,2,twoBACK,7
7.756390889083035e-12,1.4451712542178405e-11,6.501643812011459e-12,1.57043996055664e-11,2.069563125568676e-12,2.431187074285932e-11,1.1866007211077636e-10,2.5932023213229826e-11,5.911243807157753e-11,1.4828949269676473e-11,1.4851596540701445e-11,18.250780193703918,1.1929892060148688,3.9862863508782644,0.9480540533974277,0.0519459466025723,0.79944994538393,0.20055005461606992,sub-01,ses-S1,N-Back,High,3,twoBACK,7
8.972633430900279e-12,9.919846749241333e-12,6.173201681436906e-12,1.6099095477557148e-11,1.9726077066917166e-12,2.4973343096443508e-11,7.240786487963098e-11,2.2556767633755838e-11,3.6700425947979755e-11,1.3194729946716449e-11,1.5830080430418804e-11,11.729385919362503,1.4534813365779689,2.781445781473745,0.9214416149895407,0.07855838501045938,0.7355508824430984,0.2644491175569016,sub-01,ses-S1,N-Back,High,4,twoBACK,7
9.51517308440356e-12,1.3848925953022122e-11,5.746695107147639e-12,1.2270752174911226e-11,1.7537365979799282e-12,2.6315864032551993e-11,1.0591917147955205e-10,2.0902334595494787e-11,5.330760260724924e-11,1.2241969173582131e-11,1.67154692050386e-11,18.43131913294158,1.6557643840489733,4.354495739319924,0.9485366900127373,0.05146330998726263,0.813241050383764,0.18675894961623601,sub-01,ses-S1,N-Back,High,5,twoBACK,7
1.1392114112918843e-11,1.3304148762928107e-11,5.9033622218166835e-12,1.212318145636813e-11,1.8354127381069916e-12,2.5513604886462405e-11,1.0740327960474997e-10,2.117295139737358e-11,5.363234769513747e-11,1.2447471868483925e-11,1.7444181587294655e-11,18.193577756050008,1.9297670860882847,4.308694027333422,0.9478992393856956,0.05210076061430444,0.811629753975046,0.1883702460249539,sub-01,ses-S1,N-Back,High,6,twoBACK,7
1.2245203915795494e-11,1.1637141439265298e-11,6.407082119302933e-12,1.3336948006536275e-11,1.9130153761918837e-12,3.1076436188447675e-11,8.251333586651836e-11,2.1969509644962815e-11,4.2012653336659464e-11,1.3076693916014311e-11,2.0315732032646427e-11,12.878457670758793,1.9111982159404144,3.2127886151108016,0.9279458839214569,0.07205411607854302,0.7626275392947295,0.23737246070527057,sub-01,ses-S1,N-Back,High,7,twoBACK,7
1.2733921643297098e-11,1.303675165902047e-11,9.715432516663524e-12,2.082940963290657e-11,7.551294273543539e-12,3.4347911089652483e-11,9.048258961796554e-11,2.71465426522125e-11,4.6227825069996925e-11,1.7185908289041654e-11,2.1997059977449406e-11,9.31328476244093,1.3106901438980079,2.6898680181758814,0.9030376816858763,0.09696231831412379,0.7289875965551855,0.2710124034448145,sub-01,ses-S1,N-Back,High,8,twoBACK,7
1.1374440855634888e-11,8.716133281953262e-12,5.441921149683035e-12,1.4144768592770844e-11,2.02756631748112e-12,3.4621981345566325e-11,6.232541825605681e-11,2.0930060237592594e-11,3.169154112799764e-11,1.2079695044501419e-11,2.133767249417693e-11,11.452833758843962,2.0901517208306837,2.6235381780124802,0.9196969927194439,0.08030300728055598,0.7240266416763678,0.27597335832363235,sub-01,ses-S1,N-Back,High,9,twoBACK,7
1.0201124823116552e-11,6.474372062167601e-12,8.964202405471632e-12,1.1198590724361251e-11,3.907730252443332e-12,2.2902339134117225e-11,5.335508060136644e-11,3.034318777228345e-11,2.6566104293252812e-11,1.812662470553384e-11,1.5644502384973985e-11,5.9520164971731555,1.137984659615664,1.4655847254973233,0.8561568430675297,0.14384315693247018,0.5944166956995185,0.4055833043004815,sub-01,ses-S1,N-Back,High,10,twoBACK,7
1.1598255789956252e-11,8.483468542898209e-12,6.122123085245967e-12,1.4304028892942137e-11,2.1852212448675694e-12,2.996450947387096e-11,5.83976443431894e-11,2.0495524516993112e-11,2.987525817159444e-11,1.2282152270280457e-11,1.9469507368776838e-11,9.538789653531309,1.8944826212180397,2.432412293396217,0.9051124433757985,0.09488755662420141,0.7086597079482706,0.29134029205172934,sub-01,ses-S1,N-Back,High,11,twoBACK,7
1.2982360279484443e-11,1.2671391736521118e-11,6.4633292798410726e-12,1.2383799746889573e-11,2.40478351035952e-12,3.5716255823638435e-11,7.913914439130067e-11,2.3241713636146535e-11,4.115757144571236e-11,1.3654065432543413e-11,2.2725458369836152e-11,12.24433120530208,2.008618115740448,3.0143089359756883,0.9244959987409805,0.07550400125901954,0.7508911207510373,0.2491088792489628,sub-01,ses-S1,N-Back,High,12,twoBACK,7
5.2735361643733234e-11,9.490780435930353e-12,6.457675840141114e-12,2.0763927773000905e-10,2.1789249439311077e-12,9.72711772823275e-11,4.9141113055464697e-11,1.896810781918477e-11,2.6483780130016504e-11,1.1819289545445538e-11,7.182213977455935e-11,7.6097212483169265,8.166306725390053,2.2407252168741225,0.8838522210930481,0.11614777890695187,0.691427093295938,0.3085729067040621,sub-01,ses-S1,N-Back,Low,0,zeroBACK,8
1.3728192638211672e-11,1.2957069253009982e-11,6.762638827283132e-12,1.1021200935936999e-10,1.7329318795624062e-12,3.116409289109355e-11,7.427701888816948e-11,2.12180199187658e-11,3.9237047668078335e-11,1.2957802152204276e-11,2.120072131801819e-11,10.9834372033158,2.0300052965754687,3.028063494657051,0.9165514882722212,0.08344851172777887,0.7517417485284353,0.24825825147156474,sub-01,ses-S1,N-Back,Low,1,zeroBACK,8
1.6978705791025234e-11,1.1983828041763084e-11,5.7576734062303e-12,6.303681719077073e-11,1.6382328725690378e-12,3.5053834149101814e-11,7.227092798255151e-11,1.8025456808490795e-11,3.782115658781527e-11,1.1015294864341941e-11,2.4725189373058055e-11,12.552106186562808,2.94888309792855,3.433512861307751,0.9262107316579677,0.07378926834203237,0.774445224073393,0.225554775926607,sub-01,ses-S1,N-Back,Low,2,zeroBACK,8
1.7045201095148144e-11,1.1649035489650483e-11,6.673647157587804e-12,1.5168116164196898e-10,1.9612294574676777e-12,4.2896688126039703e-11,9.742917328477896e-11,2.152050058601584e-11,4.841195168756269e-11,1.303658434119982e-11,2.81244098226731e-11,14.599089670781282,2.5541058273912625,3.7135456972855443,0.9358936950100939,0.06410630498990617,0.7878454852838525,0.21215451471614757,sub-01,ses-S1,N-Back,Low,3,zeroBACK,8
4.1199750090055885e-11,1.029456606964177e-11,7.540865982058116e-12,1.4643121261831782e-10,3.062005340230324e-12,6.717961810963041e-11,7.071215690331426e-11,2.1698593119949443e-11,3.6187819284072836e-11,1.3608463326868684e-11,5.233397924130211e-11,9.377193159453936,5.4635303409557885,2.6592142268277454,0.9036348283553949,0.09636517164460505,0.7267172846376577,0.2732827153623422,sub-01,ses-S1,N-Back,Low,4,zeroBACK,8
4.5039879114428135e-11,6.677128063054036e-12,5.4574909218872125e-12,2.667618921377075e-10,1.7841148536893565e-12,9.083858479365973e-11,5.143593209022742e-11,1.7603066127462873e-11,2.5859472646128345e-11,1.0662737438562495e-11,6.466789583409883e-11,9.424831452113668,8.252854610127917,2.425218926671293,0.9040751877290787,0.09592481227092134,0.7080478587183847,0.2919521412816153,sub-01,ses-S1,N-Back,Low,5,zeroBACK,8
6.480562835844807e-12,1.0194876562771192e-11,5.625585031227278e-12,9.617341926594902e-11,1.5313949555398338e-12,1.7803373948531755e-11,8.832523567050927e-11,1.634834603213773e-11,4.3679316180373225e-11,1.0221054031617472e-11,1.1333196169853499e-11,15.700631166398036,1.1519802473647807,4.273464952367639,0.9401220235309419,0.0598779764690581,0.8103713575358024,0.18962864246419764,sub-01,ses-S1,N-Back,Low,6,zeroBACK,8
2.198397580905939e-11,8.026257558079458e-12,5.060287630248726e-12,1.003132297366624e-10,1.4847169421753428e-12,4.356698319094299e-11,5.548623326588893e-11,1.5836221995171566e-11,2.8366247147140658e-11,9.678545215215656e-12,3.123383611558093e-11,10.965035452572018,4.344412297365559,2.9308379013972097,0.9164231477655138,0.08357685223448617,0.7456013132353914,0.25439868676460853,sub-01,ses-S1,N-Back,Low,7,zeroBACK,8
1.1741245463922113e-10,1.3295108491879825e-11,9.415173918115534e-12,2.2078916834126185e-10,6.820372707143001e-12,2.2254169472916343e-10,6.567379194299249e-11,2.0047042643399995e-11,3.5743115685213826e-11,1.3971689086094589e-11,1.624678432491964e-10,6.975313734420875,12.470556110844681,2.5582530118557667,0.8746130831588389,0.12538691684116104,0.7189632112533613,0.2810367887466387,sub-01,ses-S1,N-Back,Low,8,zeroBACK,8
4.403316650065404e-11,1.2687180677735367e-11,5.7528267077202854e-12,2.6343071879590316e-10,1.6464585583133574e-12,9.044902625385807e-11,6.395195235120663e-11,2.0085600338958377e-11,3.465779710922305e-11,1.1895443978250897e-11,6.392567782345576e-11,11.116613727540793,7.654179195344367,2.913535398307943,0.9174686903051946,0.08253130969480543,0.7444765670364549,0.25552343296354496,sub-01,ses-S1,N-Back,Low,9,zeroBACK,8
1.4115075399912334e-11,1.3402518596664047e-11,5.552191634252018e-12,1.561133187058364e-10,1.5839423836252275e-12,3.507777427110188e-11,9.76696393950874e-11,1.8869871916900624e-11,4.9516998938845484e-11,1.125976889824428e-11,2.309908920185071e-11,17.591186657274896,2.5422529209609843,4.397692296026307,0.9462110720291923,0.05378892797080767,0.8147356416118451,0.1852643583881548,sub-01,ses-S1,N-Back,Low,10,zeroBACK,8
2.783268213601434e-11,6.8305165551490045e-12,5.110836053933394e-12,1.6643151121218637e-10,1.7199829160733386e-12,5.3404489874472297e-11,6.83345924947152e-11,1.6792239053953987e-11,3.3189406243534526e-11,1.0117151625370791e-11,3.8792028309639175e-11,13.370531117335222,5.445817835341009,3.280508929045347,0.9304131495325392,0.06958685046746091,0.7663829192798757,0.23361708072012438,sub-01,ses-S1,N-Back,Low,11,zeroBACK,8
9.061149994827667e-11,1.480393898108394e-11,7.847808698085593e-12,2.2592309979421622e-10,3.0220643907289272e-12,1.699450153483737e-10,7.538581184733737e-11,2.2358351514048625e-11,4.076759878090683e-11,1.4066612762069752e-11,1.246115779768897e-10,9.605969608526149,11.546089288641882,2.8981816355132475,0.9057134767578346,0.09428652324216535,0.7434701372327571,0.25652986276724293,sub-01,ses-S1,N-Back,Low,12,zeroBACK,8
7.561565077138149e-11,8.719034331933228e-12,8.084694956210078e-12,2.965877970537663e-10,3.4228895699476e-12,1.4323965377652915e-10,6.859458786787495e-11,1.903703039539392e-11,3.437998584733682e-11,1.2778553001574582e-11,1.0459736634501622e-10,8.48449919748494,9.352938012002422,2.6904443596313676,0.8945648073579704,0.10543519264202962,0.7290299209117765,0.27097007908822346,sub-01,ses-S2,Flanker,Medium,0,Flanker,9
